#course-code, format, duration, section, times, days, location, room1, room2, instructor
ITIS1P97,SYN,2,4,1400-1600,     F ,SYNC,SYNC,,Mengesha Nigussie
ITIS1P97,LAB  1,2,4,1000-1100, M     ,SYNC,SYNC,,
ITIS1P97,LAB  2,2,4,1100-1200, M     ,SYNC,SYNC,,
ITIS1P97,LEC,2,5,1300-1500,   W   ,GSB206,GSB206,,Sproule Susan
ITIS1P97,LAB  1,2,5,1500-1600,  T    ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,2,5,1600-1700,  T    ,PLZ309,PLZ309,,
ITIS1P97,LEC,2,6,1300-1500,    R  ,STH216,STH216,,Sproule Susan
ITIS1P97,LAB  1,2,6,1600-1700, M     ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,2,6,1700-1800, M     ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,1,1300-1500,    R  ,ST107,ST107,,Yuan Shuai
ITIS1P97,LAB  1,3,1,1900-2000, M     ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,1,2000-2100, M     ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,2,1100-1300,     F ,GSB206,GSB206,,Herath Tejaswini
ITIS1P97,LAB  1,3,2,1300-1400, M     ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,2,1400-1500, M     ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,3,1300-1500,     F ,GSB206,GSB206,,Savas Selcuk
ITIS1P97,LAB  1,3,3,1600-1700, M     ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,3,1700-1800, M     ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,4,1100-1300,   W   ,TH253,TH253,,Yuan Shuai
ITIS1P97,LAB  1,3,4,1000-1100, M     ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,4,1100-1200, M     ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,5,1500-1700, M     ,ST107,ST107,,Mengesha Nigussie
ITIS1P97,LAB  1,3,5,1200-1300,  T    ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,5,1300-1400,  T    ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,6,1500-1700,     F ,TH245,TH245,,Mengesha Nigussie
ITIS1P97,LAB  1,3,6,1600-1700,  T    ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,6,1500-1600,  T    ,PLZ309,PLZ309,,
ITIS1P97,LEC,3,10,1000-1200,     F ,TH246,TH246,,Savas Selcuk
ITIS1P97,LAB  1,3,10,1000-1100,  T    ,PLZ309,PLZ309,,
ITIS1P97,LAB  2,3,10,1100-1200,  T    ,PLZ309,PLZ309,,
ITIS2P51,SYN,2,1,1900-2200,   W   ,SYNC,SYNC,,Mengesha Nigussie
ITIS2P91,SYN,2,1,1530-1700, M W   ,SYNC,SYNC,,Mengesha Nigussie
ITIS2P91,SYN,2,2,1400-1530, M W   ,SYNC,SYNC,,Mengesha Nigussie
ITIS2P91,SYN,2,3,1900-2200,    R  ,SYNC,SYNC,,Sproule Susan
ITIS2P91,SYN,2,4,1900-2200,   W   ,SYNC,SYNC,,Sproule Susan
ITIS2P91,LEC,3,1,930 -1100, M  R  ,STH201,STH201,,Vachon Francine
ITIS2P91,LEC,3,2,1230-1400,   W F ,GSB306,GSB306,,Ifinedo Princely
ITIS2P91,LEC,3,3,800 -930 ,   W F ,GSB306,GSB306,,Ifinedo Princely
ITIS2P91,LEC,3,5,1900-2200,   W   ,STH216,STH216,,Mengesha Nigussie
ITIS3P91,LL,3,1,1300-1600,    R  ,MCJ201,MCJ201,,Fu Baolong
ITIS3P92,SYN,2,1,1500-1800,    R  ,SYNC,SYNC,,Herath Tejaswini
ITIS3P98,SYN,2,1,1500-1800,   W   ,SYNC,SYNC,,Chatterjee Dipanjan
ITIS3P98,LL,3,1,1100-1400,     F ,PLZ309,PLZ309,,Mengesha Nigussie
ITIS4F90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
ITIS4P21,SYN,2,1,1300-1600, M     ,SYNC,SYNC,,Ayanso Anteneh W
ITIS4P22,SYN,2,1,1500-1800,  T    ,SYNC,SYNC,,Vachon Francine
ITIS4P25,SYN,2,1,1000-1300,     F ,SYNC,SYNC,,Vachon Francine
ITIS4P26,SYN,2,1,1900-2200,  W    ,SYNC,SYNC,,Vaezi Ali
ITIS4P26,LEC,3,1,1400-1700,    F  ,GSB307,GSB307,,Vaezi Ali
ITIS4P91,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
ITIS4P91,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
KINE1P90,LEC,3,1,1400-1600,     F ,TH247,TH247,,MacPherson Rebecca / Dragan Martin
KINE1P90,LAB  1,3,1,800 -1000, M     ,WC240A,WC240A,,
KINE1P90,LAB  2,3,1,800 -1000,   W   ,WC240A,WC240A,,
KINE1P90,LAB  3,3,1,1000-1200, M     ,WC240A,WC240A,,
KINE1P90,LAB  4,3,1,1200-1400,     F ,WC240A,WC240A,,
KINE1P90,LAB  5,3,1,800 -1000,     F ,WC240A,WC240A,,
KINE1P90,LAB  6,3,1,1600-1800,   W   ,WC240A,WC240A,,
KINE1P90,LAB  7,3,1,1500-1700, M     ,WC240A,WC240A,,
KINE1P90,LAB  8,3,1,1000-1200,     F ,WC240A,WC240A,,
KINE1P90,LAB  9,3,1,1400-1600,  T    ,WC240A,WC240A,,
KINE1P90,LAB 10,3,1,1300-1500, M     ,WC240A,WC240A,,
KINE1P90,LAB 11,3,1,1400-1600,   W   ,WC240A,WC240A,,
KINE1P90,LAB 12,3,1,1000-1200,  T    ,WC240A,WC240A,,
KINE1P90,LAB 13,3,1,800 -1000,  T    ,WC240A,WC240A,,
KINE1P90,LAB 14,3,1,1600-1800,  T    ,WC240A,WC240A,,
KINE1P90,LAB 15,3,1,1000-1200,   W   ,WC240A,WC240A,,
KINE1P90,LAB 16,3,1,1200-1400,  T    ,WC240A,WC240A,,
KINE1P90,LAB 17,3,1,1200-1400,   W   ,WC240A,WC240A,,
KINE1P93,LEC,2,1,1000-1200,  T    ,THSOS,THSOS,,Fletcher Tim
KINE1P93,LAB  1,2,1,1000-1200,     F ,WCGYM2,WCGYM2,,
KINE1P93,LAB  2,2,1,1200-1400,   W   ,WCGYM2,WCGYM2,,
KINE1P93,LAB  3,2,1,1000-1200,   W   ,WCGYM2,WCGYM2,,
KINE1P93,LAB  4,2,1,1000-1200, M     ,WCGYM2,WCGYM2,,
KINE1P93,LAB  5,2,1,1400-1600,    R  ,WCGYM2,WCGYM2,,
KINE1P93,LAB  6,2,1,1200-1400,    R  ,WCGYM2,WCGYM2,,
KINE1P93,LAB  7,2,1,800 -1000,     F ,WCGYM2,WCGYM2,,
KINE1P98,LEC,2,1,1400-1600,    R  ,TH325,TH325,,Beaudette Shawn
KINE1P98,LAB  1,2,1,800 -1000, M     ,WC240A,WC240A,,
KINE1P98,LAB  2,2,1,1000-1200, M     ,WC240A,WC240A,,
KINE1P98,LAB  3,2,1,1200-1400, M     ,WC240A,WC240A,,
KINE1P98,LAB  4,2,1,1400-1600, M     ,WC240A,WC240A,,
KINE1P98,LAB  5,2,1,800 -1000,  T    ,WC240A,WC240A,,
KINE1P98,LAB  6,2,1,1000-1200,  T    ,WC240A,WC240A,,
KINE1P98,LAB  7,2,1,1200-1400,  T    ,WC240A,WC240A,,
KINE1P98,LAB  8,2,1,1400-1600,  T    ,WC240A,WC240A,,
KINE1P98,LAB  9,2,1,1400-1600,     F ,WC240A,WC240A,,
KINE1P98,LAB 10,2,1,1000-1200,     F ,WC240A,WC240A,,
KINE1P98,LAB 11,2,1,800 -1000,     F ,WC240A,WC240A,,
KINE1P98,LAB 14,2,1,1600-1800,  T    ,WC240A,WC240A,,
KINE1P98,LAB 15,2,1,1600-1800, M     ,WC240A,WC240A,,
KINE1P98,LAB 16,2,1,1200-1400,     F ,WC240A,WC240A,,
KINE1P98,LAB 18,2,1,1400-1600,   W   ,WC240A,WC240A,,
KINE1P99,ASY,2,1,,       ,ASYNC,ASYNC,,Wallace Phillip
KINE2F00,LEC,1,1,1300-1400,     F ,STH203,STH203,,Connolly Maureen / Fletcher Tim
KINE2F00,LAB  1,1,1,800 -1000, M     ,WCGYM2,WCGYM2,,
KINE2F00,LAB  2,1,1,1200-1400, M     ,WCGYM2,WCGYM2,,
KINE2F00,LAB  3,1,1,1400-1600,     F ,WCGYM2,WCGYM2,,
KINE2F00,LAB  4,1,1,1000-1200,    R  ,WCGYM2,WCGYM2,,
KINE2F00,LAB  5,1,1,1400-1600,   W   ,WCGYM2,WCGYM2,,
KINE2F00,LAB  6,1,1,800 -1000,  T    ,WCGYM2,WCGYM2,,
KINE2F00,LAB  7,1,1,800 -1000,   W   ,WCGYM2,WCGYM2,,
KINE2F00,LAB  8,1,1,800 -1000,    R  ,WCGYM2,WCGYM2,,
KINE2F00,LAB  9,1,1,1400-1600,  T    ,WCGYM2,WCGYM2,,
KINE2F00,LAB 10,1,1,1000-1200,  T    ,WCGYM2,WCGYM2,,
KINE2P05,BLD,2,2,1000-1200, M     ,SYNC,SYNC,,Adkin Allan
KINE2P05,LAB  1,2,2,1000-1100,   W   ,WC203,WC203,,
KINE2P05,LAB  2,2,2,1800-1900,   W   ,WC203,WC203,,
KINE2P05,LAB  3,2,2,1200-1300,    R  ,WC203,WC203,,
KINE2P05,LAB  4,2,2,1700-1800,  T    ,WC203,WC203,,
KINE2P05,LAB  5,2,2,1300-1400,    R  ,WC203,WC203,,
KINE2P05,LAB  6,2,2,1800-1900, M     ,WC203,WC203,,
KINE2P05,LAB  7,2,2,1100-1200,    R  ,WC203,WC203,,
KINE2P05,LAB  8,2,2,1700-1800,   W   ,WC203,WC203,,
KINE2P05,LAB  9,2,2,1600-1700,  T    ,WC203,WC203,,
KINE2P05,LAB 10,2,2,1100-1200,   W   ,WC203,WC203,,
KINE2P05,LEC,3,1,900 -1100,   W   ,TH325,TH325,,Adkin Allan
KINE2P05,LAB  1,3,1,1000-1100,    R  ,WC203,WC203,,
KINE2P05,LAB  2,3,1,1300-1400, M     ,WC203,WC203,,
KINE2P05,LAB  3,3,1,1000-1100,     F ,WC203,WC203,,
KINE2P05,LAB  4,3,1,1900-2000,    R  ,WC203,WC203,,
KINE2P05,LAB  5,3,1,1400-1500, M     ,WC203,WC203,,
KINE2P05,LAB  6,3,1,1000-1100, M     ,WC203,WC203,,
KINE2P05,LAB  7,3,1,1800-1900,  T    ,WC203,WC203,,
KINE2P05,LAB  8,3,1,1800-1900,    R  ,WC203,WC203,,
KINE2P08,ASY,2,1,,       ,ASYNC,ASYNC,,Wilson Philip
KINE2P08,LAB  1,2,1,,       ,,,,
KINE2P08,LAB  2,2,1,,       ,,,,
KINE2P08,LAB  3,2,1,,       ,,,,
KINE2P08,LAB  4,2,1,,       ,,,,
KINE2P08,LAB  5,2,1,,       ,,,,
KINE2P08,LAB  6,2,1,,       ,,,,
KINE2P08,LAB  7,2,1,,       ,,,,
KINE2P08,LAB  8,2,1,,       ,,,,
KINE2P08,LAB  9,2,1,,       ,,,,
KINE2P08,ASY,3,1,,       ,ASYNC,ASYNC,,Wilson Philip
KINE2P08,LAB  1,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  2,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  3,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  4,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  5,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  6,3,1,,       ,ASYNC,ASYNC,,
KINE2P08,LAB  7,3,1,,       ,ASYNC,ASYNC,,
KINE2P09,ONM,2,1,1630-1800, M     ,SYNC,SYNC,,Klassen Stephen
KINE2P09,LEC,3,1,1400-1700,  T    ,STH204,STH204,,Klassen Stephen
KINE2P19,SYN,2,1,1800-2100, M     ,SYNC,SYNC,,Lockwood Kelly
KINE2P20,LEC,2,1,1800-2100,    R  ,TH242,TH242,,GittingsBill
KINE2P40,LEC,2,1,1200-1300,M W    ,TH247,TH247,,Carter Michael
KINE2P40,SEM  1,2,1,1000-1100,    F  ,GLB121,GLB121,,
KINE2P40,SEM  2,2,1,1400-1500,M      ,GLB121,GLB121,,
KINE2P40,SEM  3,2,1,1200-1300,   R   ,GLB113,GLB113,,
KINE2P40,SEM  4,2,1,1100-1200,   R   ,EA104,EA104,,
KINE2P40,SEM  5,2,1,1700-1800, T     ,GLB111,GLB111,,
KINE2P40,SEM  7,2,1,1100-1200,  W    ,TH257,TH257,,
KINE2P41,LEC,2,1,1800-2100,  T    ,STH203,STH203,,Nagpal Taniya
KINE2P41,LEC,3,1,1900-2200,    R  ,TH243,TH243,,Nagpal Taniya
KINE2P44,LEC,2,1,1800-2100,   W   ,STH217,STH217,,Nagpal Taniya
KINE2P65,ONM,2,1,,       ,ASYNC,ASYNC,,MacK Diane
KINE2P65,SEM  1,2,1,1200-1300,     F ,SYNC,SYNC,,
KINE2P65,SEM  2,2,1,1000-1100,    R  ,SYNC,SYNC,,
KINE2P65,SEM  3,2,1,1500-1600,     F ,SYNC,SYNC,,
KINE2P65,SEM  4,2,1,1300-1400,    R  ,SYNC,SYNC,,
KINE2P84,LEC,2,1,1500-1630,  T R  ,TH247,TH247,,Falk Bareket / Ludwa Izabella
KINE2P84,LEC,3,1,1430-1600, M  R  ,STH204,STH204,,Falk Bareket / Ludwa Izabella
KINE2P85,BLD,2,1,1000-1200,     F ,STH204,STH204,,Locke Sean
KINE2P85,SEM  1,2,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  2,2,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  3,2,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  4,2,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  5,2,1,,       ,ASYNC,ASYNC,,
KINE2P85,BLD,3,1,800 -1000,    R  ,TH325,TH325,,Locke Sean
KINE2P85,SEM  1,3,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  2,3,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  3,3,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  4,3,1,,       ,ASYNC,ASYNC,,
KINE2P85,SEM  5,3,1,,       ,ASYNC,ASYNC,,
KINE2P90,LEC,2,1,800 -930 ,  T R  ,STH203,STH203,,VanDenboom Rene
KINE2P90,LAB  1,2,1,1100-1300,  T    ,CRN313,CRN313,,
KINE2P90,LAB  2,2,1,1100-1300,  T    ,CRN313,CRN313,,
KINE2P90,LAB  3,2,1,1300-1500, M     ,CRN313,CRN313,,
KINE2P90,LAB  4,2,1,1300-1500, M     ,CRN313,CRN313,,
KINE2P90,LAB  5,2,1,1200-1400,   W   ,CRN313,CRN313,,
KINE2P90,LAB  6,2,1,1200-1400,   W   ,CRN313,CRN313,,
KINE2P90,LEC,3,1,1130-1300,  T R  ,THSOS,THSOS,,Klentrou Panagiota
KINE2P90,LAB  1,3,1,800 -1000, M     ,CRN313,CRN313,,
KINE2P90,LAB  2,3,1,800 -1000, M     ,CRN313,CRN313,,
KINE2P90,LAB  3,3,1,1600-1800, M     ,CRN313,CRN313,,
KINE2P90,LAB  4,3,1,1600-1800, M     ,CRN313,CRN313,,
KINE2P90,LAB  5,3,1,1100-1300, M     ,CRN313,CRN313,,
KINE2P90,LAB  6,3,1,1100-1300, M     ,CRN313,CRN313,,
KINE2P90,LAB  7,3,1,1600-1800,    R  ,CRN313,CRN313,,
KINE2P90,LAB  8,3,1,1600-1800,    R  ,CRN313,CRN313,,
KINE2P90,LAB  9,3,1,800 -1000,     F ,CRN313,CRN313,,
KINE2P90,LAB 10,3,1,800 -1000,     F ,CRN313,CRN313,,
KINE2P91,ASY,2,1,,       ,ASYNC,ASYNC,,Millington Robert
KINE2P91,LEC,3,1,1600-1730,   W F ,WH324,WH324,,Millington Robert
KINE2P92,ASY,3,1,,       ,ASYN,ASYN,,Patterson Jae
KINE2P92,LAB  1,3,1,,       ,,,,
KINE2P92,LAB  2,3,1,,       ,,,,
KINE2P92,LAB  3,3,1,,       ,,,,
KINE2P92,LAB  4,3,1,,       ,,,,
KINE2P92,LAB  5,3,1,,       ,,,,
KINE2P93,BLD,3,2,900 -1100, T     ,SYNC,SYNC,,St.Germaine-Small Melissa
KINE2P93,SEM  1,3,2,1700-1800, T     ,MCD300,MCD300,,
KINE2P93,SEM  2,3,2,1500-1600,    F  ,MCC304,MCC304,,
KINE2P93,SEM  3,3,2,1700-1800,M      ,MCJ205,MCJ205,,
KINE2P93,SEM  4,3,2,1300-1400, T     ,MCD301,MCD301,,
KINE2P93,SEM  5,3,2,1600-1700,M      ,MCD303,MCD303,,
KINE2P93,SEM  6,3,2,1100-1200,  W    ,PLZ411,PLZ411,,
KINE2P93,SEM  7,3,2,1600-1700,    F  ,MCJ205,MCJ205,,
KINE2P95,LEC,3,1,1800-2100,  T    ,THSOS,THSOS,,Sullivan Philip
KINE3P00,LEC,3,1,1000-1100,  T    ,STH202,STH202,,Whitaker-Campbell Tamatha
KINE3P00,LAB  1,3,1,800 -1000,     F ,WCDVIS,WCDVIS,,
KINE3P00,LAB  2,3,1,1400-1600,  T    ,WCDVIS,WCDVIS,,
KINE3P00,LAB  3,3,1,1000-1200,     F ,WCDVIS,WCDVIS,,
KINE3P00,LAB  4,3,1,1000-1200,   W   ,WCDVIS,WCDVIS,,
KINE3P00,LAB  5,3,1,1400-1600, M     ,WCDVIS,WCDVIS,,
KINE3P02,LEC,3,1,1600-1800, M     ,STH204,STH204,,VanDenboom Rene
KINE3P02,LAB  1,3,1,1600-1800,     F ,CRN313,CRN313,,
KINE3P02,LAB  3,3,1,1400-1600,    R  ,CRN313,CRN313,,
KINE3P02,LAB  5,3,1,800 -1000,  T    ,CRN313,CRN313,,
KINE3P02,LAB  7,3,1,1500-1700,   W   ,CRN313,CRN313,,
KINE3P02,LAB  9,3,1,900 -1100,   W   ,CRN313,CRN313,,
KINE3P02,LAB 11,3,1,1300-1500, M     ,CRN313,CRN313,,
KINE3P02,LAB 12,3,1,1300-1500,  T    ,CRN313,CRN313,,
KINE3P02,LAB 13,3,1,1200-1400,    R  ,CRN313,CRN313,,
KINE3P02,LAB 14,3,1,1200-1400,     F ,CRN313,CRN313,,
KINE3P02,LAB 15,3,1,1400-1600,     F ,CRN313,CRN313,,
KINE3P03,LAB,3,1,1430-1600, M  R  ,WCGYM2,WCGYM2,,Connolly Maureen
KINE3P05,LEC,2,1,800 -1000,     F ,THSOS,THSOS,,Patterson Jae
KINE3P05,LAB  1,2,1,900 -1000, M     ,WC203,WC203,,
KINE3P05,LAB  2,2,1,1000-1100, M     ,WC203,WC203,,
KINE3P05,LAB  3,2,1,1200-1300,  T    ,WC203,WC203,,
KINE3P05,LAB  4,2,1,1500-1600,  T    ,WC203,WC203,,
KINE3P05,LAB  5,2,1,1200-1300,   W   ,WC203,WC203,,
KINE3P05,LAB  6,2,1,800 -900 , M     ,WC203,WC203,,
KINE3P05,LAB  7,2,1,1300-1400,  T    ,WC203,WC203,,
KINE3P05,LEC,3,1,1500-1700,  T    ,TH242,TH242,,Patterson Jae
KINE3P05,LAB  1,3,1,900 -1000, M     ,WC203,WC203,,
KINE3P05,LAB  2,3,1,1200-1300,    R  ,WC203,WC203,,
KINE3P05,LAB  3,3,1,1100-1200,    R  ,WC203,WC203,,
KINE3P05,LAB  4,3,1,1600-1700,     F ,WC203,WC203,,
KINE3P05,LAB  5,3,1,1100-1200,  T    ,CRN310,CRN310,,
KINE3P05,LAB  6,3,1,1100-1200,   W   ,WC203,WC203,,
KINE3P05,LAB  7,3,1,1700-1800,    R  ,WC203,WC203,,
KINE3P05,LAB  8,3,1,1200-1300,   W   ,WC203,WC203,,
KINE3P08,ASY,2,1,,       ,ASYNC,ASYNC,,MacK Diane
KINE3P08,LAB  1,2,1,,       ,,,,
KINE3P08,LAB  2,2,1,,       ,,,,
KINE3P08,LAB  3,2,1,,       ,,,,
KINE3P08,LAB  4,2,1,,       ,,,,
KINE3P08,LAB  5,2,1,,       ,,,,
KINE3P08,LAB  6,2,1,,       ,,,,
KINE3P08,LAB  7,2,1,,       ,,,,
KINE3P08,ASY,3,1,,       ,ASYNC,ASYNC,,MacK Diane
KINE3P08,LAB  1,3,1,,       ,,,,
KINE3P08,LAB  2,3,1,,       ,,,,
KINE3P08,LAB  3,3,1,,       ,,,,
KINE3P08,LAB  4,3,1,,       ,,,,
KINE3P08,LAB  5,3,1,,       ,,,,
KINE3P08,LAB  6,3,1,,       ,,,,
KINE3P08,LAB  7,3,1,,       ,,,,
KINE3P10,LEC,2,1,1400-1700,   W   ,STH204,STH204,,Tokuno Craig
KINE3P10,LAB  1,2,1,1200-1400,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB  2,2,1,1200-1400,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB  3,2,1,800 -1000, M     ,WCDVIS,WCDVIS,,
KINE3P10,LAB  4,2,1,800 -1000, M     ,WCDVIS,WCDVIS,,
KINE3P10,LAB  5,2,1,1000-1200,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  6,2,1,1000-1200,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  7,2,1,800 -1000,     F ,WCDVIS,WCDVIS,,
KINE3P10,LAB  8,2,1,800 -1000,     F ,WCDVIS,WCDVIS,,
KINE3P10,LEC,3,1,1300-1600,     F ,STH204,STH204,,Tokuno Craig
KINE3P10,LAB  1,3,1,800 -1000,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  2,3,1,800 -1000,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  3,3,1,1200-1400,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB  4,3,1,1200-1400,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB  5,3,1,1000-1200,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  6,3,1,1000-1200,  T    ,WCDVIS,WCDVIS,,
KINE3P10,LAB  7,3,1,800 -1000,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB  8,3,1,800 -1000,   W   ,WCDVIS,WCDVIS,,
KINE3P10,LAB 10,3,1,1400-1600,   W   ,WCDVIS,WCDVIS,,
KINE3P13,LEC,2,1,1200-1300,  T    ,PLZ409,PLZ409,,Hall Nathan
KINE3P13,LAB  1,2,1,1000-1200,  T    ,WC202,WC202,,
KINE3P13,LEC,3,1,800 -900 ,   W   ,WH8G,WH8G,,Hall Nathan
KINE3P13,LAB  1,3,1,900 -1100,   W   ,WC202,WC202,,
KINE3P14,BLD,3,2,1200-1300,    R  ,SYNC,SYNC,,Holke Marek
KINE3P14,LAB  1,3,2,1300-1500,  T    ,WCB169,WCB169,,
KINE3P14,LAB  2,3,2,1000-1200,  T    ,WCB169,WCB169,,
KINE3P18,LEC,3,1,1000-1130, M  R  ,TH253,TH253,,Pilato Kelly A
KINE3P32,LEC,3,1,1000-1100,    R  ,WH324,WH324,,Beni Stephanie
KINE3P32,LAB  1,3,1,1000-1200, M     ,WCGYM2,WCGYM2,,
KINE3P32,LAB  2,3,1,1200-1400,   W   ,WCGYM2,WCGYM2,,
KINE3P32,LAB  3,3,1,1200-1400,  T    ,WCGYM2,WCGYM2,,
KINE3P41,LEC,3,1,800 -930 , M   F ,TH253,TH253,,Nagpal Taniya
KINE3P65,LEC,2,1,1200-1330,   W   ,ST108,ST108,,Locke Sean
KINE3P65,LEC2,2,1,1300-1430, M     ,ST108,ST108,,Locke Sean
KINE3P70,LEC,2,1,1330-1500,  T  F ,TH325,TH325,,Ritchie Ian
KINE3P70,LEC,3,1,1100-1230,   W F ,STH216,STH216,,Ritchie Ian
KINE3P80,LEC,2,1,900 -1100,    R  ,STH215,STH215,,Caterini Daniel
KINE3P80,LAB  2,2,1,900 -1000,   W   ,WC240A,WC240A,,
KINE3P80,LAB  3,2,1,1000-1100,   W   ,WC240A,WC240A,,
KINE3P80,LAB  4,2,1,1100-1200,   W   ,WC240A,WC240A,,
KINE3P80,LEC,3,1,1400-1600,   W   ,TH244,TH244,,Chimera Nicole
KINE3P80,LAB  1,3,1,1200-1300, M     ,WC240A,WC240A,,
KINE3P80,LAB  2,3,1,1600-1700,     F ,WC240A,WC240A,,
KINE3P80,LAB  3,3,1,1500-1600,    R  ,WC240A,WC240A,,
KINE3P85,LEC,2,1,800 -930 , M W   ,WH324,WH324,,Gammage Kimberley
KINE3P90,LEC,2,2,1430-1600, M  R  ,SYNC,SYNC,,Cheung Stephen
KINE3P90,LAB  1,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  2,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  3,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  4,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  5,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  6,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  7,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  8,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB  9,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB 10,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LAB 11,2,2,,       ,ASYNC,ASYNC,,
KINE3P90,LEC,3,1,800 -930 ,  T R  ,TH247,TH247,,Klassen Stephen
KINE3P90,LAB  1,3,1,1300-1500,   W   ,CRN313,CRN313,,
KINE3P90,LAB  2,3,1,1300-1500,   W   ,CRN313,CRN313,,
KINE3P90,LAB  3,3,1,1000-1200,     F ,CRN313,CRN313,,
KINE3P90,LAB  4,3,1,1000-1200,     F ,CRN313,CRN313,,
KINE3P90,LAB  5,3,1,1100-1300,  T    ,CRN313,CRN313,,
KINE3P90,LAB  6,3,1,1100-1300,  T    ,CRN313,CRN313,,
KINE3P91,LEC,2,1,1400-1600,  T    ,WH324,WH324,,Lockwood Kelly
KINE3P91,LAB  1,2,1,800 -1000,   W   ,WCDVIS,WCDVIS,,
KINE3P91,LAB  2,2,1,800 -1000,  T    ,WCDVIS,WCDVIS,,
KINE3P91,LAB  3,2,1,1000-1200,     F ,WCDVIS,WCDVIS,,
KINE3P91,LAB  4,2,1,1400-1600,   W   ,WCDVIS,WCDVIS,,
KINE3P91,LEC,3,1,1300-1500, M     ,WH324,WH324,,Lockwood Kelly
KINE3P91,LAB  1,3,1,1400-1600,     F ,WCDVIS,WCDVIS,,
KINE3P91,LAB  2,3,1,800 -1000, M     ,WCDVIS,WCDVIS,,
KINE3P91,LAB  3,3,1,800 -1000,    R  ,WCDVIS,WCDVIS,,
KINE3P91,LAB  4,3,1,1400-1600,    R  ,WCDVIS,WCDVIS,,
KINE3P91,LAB  5,3,1,1200-1400,     F ,WCDVIS,WCDVIS,,
KINE3P91,LAB  6,3,1,1000-1200,    R  ,WCDVIS,WCDVIS,,
KINE3P92,LEC,2,1,1000-1300,     F ,STH201,STH201,,Ditor David
KINE3P92,ASY,3,1,,       ,ASYNC,ASYNC,,Ditor David
KINE3P93,SYN,2,2,1700-1800,   W   ,SYNC,SYNC,,Rosenberg Danny
KINE3P93,SYN,3,2,1700-1800,  T    ,SYNC,SYNC,,Rosenberg Danny
KINE3P94,LEC,2,1,1600-1800,    R  ,STH203,STH203,,Tokuno Craig
KINE3P94,LAB  1,2,1,1300-1400,  T    ,CRN310,CRN310,,
KINE3P94,LAB  2,2,1,1400-1500,  T    ,CRN310,CRN310,,
KINE3P94,LAB  3,2,1,1700-1800, M     ,CRN310,CRN310,,
KINE3P94,LAB  4,2,1,1600-1700, M     ,CRN310,CRN310,,
KINE3P94,LAB  5,2,1,1300-1400,   W   ,CRN310,CRN310,,
